page_url,domain,url_matched_for_gallery_page,url_matched_for_page_with_gallery,number_of_images_by_img_src,number_of_images_by_a_href,has_match
https://www.frekvence1.cz/radio/moderatori/jana-knizkova,www.frekvence1.cz,False,False,3,1,True
https://www.frekvence1.cz/radio/moderatori/lubos-xaver-vesely,www.frekvence1.cz,False,False,5,1,True
https://www.frekvence1.cz/radio/moderatori/roman-mikesch,www.frekvence1.cz,False,False,5,1,True
https://www.frekvence1.cz/radio/moderatori/radko-bobak-a-tomas-kucera,www.frekvence1.cz,False,False,3,1,True
https://www.frekvence1.cz/radio/playlist-frekvence-1?vyberden=&cas=vecer,www.frekvence1.cz,False,False,0,1,True
https://www.frekvence1.cz/radio/playlist-frekvence-1?vyberden=&cas=dopoledne,www.frekvence1.cz,False,False,0,1,True
https://www.frekvence1.cz/radio/playlist-frekvence-1,www.frekvence1.cz,False,False,0,1,True
https://www.frekvence1.cz/radio/reklama,www.frekvence1.cz,False,False,0,1,True
https://www.frekvence1.cz/radio/moderatori/lucie-sinkova,www.frekvence1.cz,False,False,1,1,True
https://www.frekvence1.cz/radio/prace-v-radiu,www.frekvence1.cz,False,False,1,1,True
https://www.frekvence1.cz/radio/program,www.frekvence1.cz,False,False,0,1,True
https://www.frekvence1.cz/radio/kontakty,www.frekvence1.cz,False,False,0,1,True
https://www.frekvence1.cz/radio/moderatori/miluska-bittnerova,www.frekvence1.cz,False,False,3,1,True
https://www.frekvence1.cz/radio/playlist-frekvence-1?kdy=0,www.frekvence1.cz,False,False,0,1,True
https://www.frekvence1.cz/radio/jak-poslouchat-f1/mobilnim-telefonem,www.frekvence1.cz,False,False,0,1,True
https://www.frekvence1.cz/radio/moderatori/ondrej-kubala,www.frekvence1.cz,False,False,1,1,True
https://www.frekvence1.cz/zaznamy-poradu,www.frekvence1.cz,False,False,19,1,True
https://www.frekvence1.cz/radio/moderatori/jiri-babica,www.frekvence1.cz,False,False,2,1,True
https://www.frekvence1.cz/radio/playlist-frekvence-1?kdy=&cas=dopoledne,www.frekvence1.cz,False,False,0,1,True
https://www.frekvence1.cz/radio/playlist-frekvence-1?kdy=&cas=rano,www.frekvence1.cz,False,False,0,1,True
https://www.frekvence1.cz/radio/jak-poslouchat-f1/fm-radio,www.frekvence1.cz,False,False,0,1,True
https://www.frekvence1.cz/radio/zaznamy-poradu/velke-hlavy,www.frekvence1.cz,False,False,1,1,True
https://www.frekvence1.cz/radio/playlist-frekvence-1?kdy=&cas=vecer,www.frekvence1.cz,False,False,0,1,True
https://www.frekvence1.cz/radio/moderatori/miroslav-michalek,www.frekvence1.cz,False,False,5,1,True
https://www.frekvence1.cz/radio/moderatori/204482,www.frekvence1.cz,False,False,1,1,True
https://www.frekvence1.cz/radio/webova-radia,www.frekvence1.cz,False,False,0,1,True
https://www.frekvence1.cz/radio/zaznamy-poradu/to-nejlepsi-z-muziky,www.frekvence1.cz,False,False,0,1,True
https://www.frekvence1.cz/radio/playlist-frekvence-1?kdy=&cas=odpoledne,www.frekvence1.cz,False,False,0,1,True
https://www.frekvence1.cz/radio/zaznamy-poradu/nedelni-noc,www.frekvence1.cz,False,False,1,1,True
https://www.frekvence1.cz/radio/zaznamy-poradu/hitparada-frekvence-1,www.frekvence1.cz,False,False,1,1,True
https://www.frekvence1.cz/radio/playlist-frekvence-1?kdy=0&cas=vecer,www.frekvence1.cz,False,False,0,1,True
https://www.frekvence1.cz/radio/playlist-frekvence-1?kdy=0&cas=odpoledne,www.frekvence1.cz,False,False,0,1,True
https://www.frekvence1.cz/radio/playlist-frekvence-1?kdy=0&cas=dopoledne,www.frekvence1.cz,False,False,0,1,True
https://www.frekvence1.cz/radio/playlist-frekvence-1?kdy=0&cas=rano,www.frekvence1.cz,False,False,0,1,True
https://www.frekvence1.cz/radio/zaznamy-poradu/sobotni-party-frekvence-1,www.frekvence1.cz,False,False,1,1,True
https://www.frekvence1.cz/radio/zaznamy-poradu/vikend-na-frekvenci-1,www.frekvence1.cz,False,False,1,1,True
https://www.frekvence1.cz/radio/zaznamy-poradu/damsky-klub,www.frekvence1.cz,False,False,17,1,True
https://www.frekvence1.cz/radio/zaznamy-poradu/noc-frekvence-1,www.frekvence1.cz,False,False,1,1,True
https://www.frekvence1.cz/radio/zaznamy-poradu/vikendove-cesko-na-frekvenci-1,www.frekvence1.cz,False,False,17,1,True
https://www.frekvence1.cz/radio/zaznamy-poradu/odpoledne-frekvence-1,www.frekvence1.cz,False,False,3,1,True
https://www.frekvence1.cz/radio/zaznamy-poradu/stroj-casu-frekvence-1,www.frekvence1.cz,False,False,1,1,True
https://www.frekvence1.cz/radio/zaznamy-poradu/vikendove-rano-frekvence-1,www.frekvence1.cz,False,False,17,1,True
https://www.frekvence1.cz/radio/zaznamy-poradu/pisnicky-na-prani,www.frekvence1.cz,False,False,17,2,True
https://www.frekvence1.cz/radio/zaznamy-poradu/frekvence-1-v-praci,www.frekvence1.cz,False,False,17,1,True
https://www.frekvence1.cz/radio/zaznamy-poradu/host-frekvence-1,www.frekvence1.cz,False,False,17,1,True
https://www.frekvence1.cz/radio/zaznamy-poradu,www.frekvence1.cz,False,False,19,1,True
https://www.frekvence1.cz/zasady-ochrany-osobnich-udaju,www.frekvence1.cz,False,False,0,1,True
https://www.frekvence1.cz/horoskopy?z=ryby,www.frekvence1.cz,False,False,0,1,True
https://www.frekvence1.cz/horoskopy?z=vodnar,www.frekvence1.cz,False,False,0,1,True
https://www.frekvence1.cz/horoskopy?z=kozoroh,www.frekvence1.cz,False,False,0,1,True
https://www.frekvence1.cz/horoskopy?z=strelec,www.frekvence1.cz,False,False,0,1,True
https://www.frekvence1.cz/radio/zaznamy-poradu/pisnicky-na-prani/tyhle-4-vlastnosti-si-preji-muzi-u-zen-postava-modelky-to-rozhodne-neni-23116.shtml,www.frekvence1.cz,False,False,17,2,True
https://www.frekvence1.cz/radio/zaznamy-poradu/pisnicky-na-prani/ale-podivejme-polibek-posiluje-imunitni-system-a-snizuje-stres-23151.shtml,www.frekvence1.cz,False,False,17,2,True
https://www.frekvence1.cz/audio-video?porad=damsky-klub&clanek=prim-pelechova-o-novince-zvane-vitalinjektor-11809,www.frekvence1.cz,False,False,56,1,True
https://www.frekvence1.cz/radio/zaznamy-poradu/pisnicky-na-prani/proc-zeny-pritahuji-spatni-muzi-a-jak-se-pred-nimi-chranit-23255.shtml,www.frekvence1.cz,False,False,17,2,True
https://www.frekvence1.cz/audio-video?porad=damsky-klub&clanek=zlatko-pastor-radi-jak-ji-hezky-naplacat-11806,www.frekvence1.cz,False,False,56,1,True
https://www.frekvence1.cz/audio-video?porad=damsky-klub&clanek=marta-bouckova-radi-jak-na-ego-muzskyho-11807,www.frekvence1.cz,False,False,56,1,True
https://www.frekvence1.cz/audio-video?porad=damsky-klub&clanek=pilates-a-spravny-trener-s-kvankovou-na-f1-11810,www.frekvence1.cz,False,False,56,1,True
https://www.frekvence1.cz/audio-video?porad=damsky-klub&clanek=prim-m-pelechova-na-jake-zakroky-chodit-v-lete-11805,www.frekvence1.cz,False,False,56,1,True
https://www.frekvence1.cz/audio-video?porad=damsky-klub&clanek=kdyz-chce-byt-muz-sluha-11808,www.frekvence1.cz,False,False,56,1,True
https://www.frekvence1.cz/tag/osmany-laffita,www.frekvence1.cz,False,False,13,2,True
https://www.frekvence1.cz/tag/modni-navrhar,www.frekvence1.cz,False,False,13,2,True
https://www.frekvence1.cz/audio-video?porad=damsky-klub&clanek=phdr-hana-zackova-radi-jak-vychovavat-cizi-dite-11804,www.frekvence1.cz,False,False,56,1,True
https://www.frekvence1.cz/tag/manzelka-prezidenta,www.frekvence1.cz,False,False,13,2,True
https://www.frekvence1.cz/archiv-poradu/andrej-bavis,www.frekvence1.cz,False,False,0,1,True
https://www.frekvence1.cz/tag/ivana-trump,www.frekvence1.cz,False,False,14,2,True
https://www.frekvence1.cz/tag/andrej-bavis,www.frekvence1.cz,False,False,28,2,True
https://www.frekvence1.cz/tag/miroslav-michalek,www.frekvence1.cz,False,False,14,2,True
https://www.frekvence1.cz/tag/z-ceska-do-chorvatska-na-kole,www.frekvence1.cz,False,False,16,2,True
https://www.frekvence1.cz/tag/honza-musil,www.frekvence1.cz,False,False,18,2,True
https://www.frekvence1.cz/audio-video?porad=frekvence-1-v-praci&clanek=osmany-laffita-na-frekvenci-1-na-veceri-s-ivanou-trump-jsme-resili-jejiho-exmanzela,www.frekvence1.cz,False,False,56,1,True
https://www.frekvence1.cz/audio-video?porad=frekvence-1-v-praci&clanek=andrej-bavis-babis-a-den-danove-svobody,www.frekvence1.cz,False,False,56,1,True
https://www.frekvence1.cz/audio-video?porad=host-frekvence-1&clanek=andrea-sestini-hlavackova-bricho-mi-roste-milovymi-kroky-bude-to-mala-tenistka,www.frekvence1.cz,False,False,56,1,True
https://www.frekvence1.cz/audio-video?porad=frekvence-1-v-praci&clanek=andrej-bavis-babis-a-pruzkum-volebnich-preferenci,www.frekvence1.cz,False,False,56,1,True
https://www.frekvence1.cz/audio-video?porad=frekvence-1-v-praci&clanek=z-ceska-do-chorvatska-na-kole-uz-jsem-za-pulkou-raduje-se-moderator-mira-michalek,www.frekvence1.cz,False,False,56,1,True
https://www.frekvence1.cz/tag/alexej-pysko,www.frekvence1.cz,False,False,15,2,True
https://www.frekvence1.cz/tag/katerina-brozova,www.frekvence1.cz,False,False,14,2,True
https://www.frekvence1.cz/tag/dan-nekonecny,www.frekvence1.cz,False,False,13,2,True
https://www.frekvence1.cz/audio-video?porad=host-frekvence-1&clanek=ivana-jiresova-cviceni-jogy-je-jedina-moznost-k-preziti-neda-se-to-nicim-nahradit,www.frekvence1.cz,False,False,56,1,True
https://www.frekvence1.cz/tag/jiri-pomeje,www.frekvence1.cz,False,False,21,2,True
https://www.frekvence1.cz/audio-video?porad=frekvence-1-v-praci&clanek=z-ceska-do-chorvatska-na-kole-moderator-mira-michalek-je-nadseny-ze-slovinska,www.frekvence1.cz,False,False,56,1,True
https://www.frekvence1.cz/tag/andrea-sestini-hlavackova,www.frekvence1.cz,False,False,15,2,True
https://www.frekvence1.cz/tag/chorvatsko,www.frekvence1.cz,False,False,28,2,True
https://www.frekvence1.cz/tag/kolo,www.frekvence1.cz,False,False,17,2,True
https://www.frekvence1.cz/tag/nove-technologie,www.frekvence1.cz,False,False,14,2,True
https://www.frekvence1.cz/tag/novinky,www.frekvence1.cz,False,False,20,2,True
https://www.frekvence1.cz/tag/martin-jedlicka,www.frekvence1.cz,False,False,13,2,True
https://www.frekvence1.cz/audio-video?porad=host-frekvence-1&clanek=honza-musil-divadlo-asi-predurcilo-ze-budu-takovy-exhibous,www.frekvence1.cz,False,False,56,1,True
https://www.frekvence1.cz/tag/reklamace,www.frekvence1.cz,False,False,14,2,True
https://www.frekvence1.cz/tag/rady,www.frekvence1.cz,False,False,28,2,True
https://www.frekvence1.cz/tag/pravnik,www.frekvence1.cz,False,False,16,2,True
https://www.frekvence1.cz/audio-video?porad=host-frekvence-1&clanek=alexej-pysko,www.frekvence1.cz,False,False,56,1,True
https://www.frekvence1.cz/tag/mgr-marek-odrobina,www.frekvence1.cz,False,False,13,2,True
https://www.frekvence1.cz/tag/dovolena,www.frekvence1.cz,False,False,28,4,True
https://www.frekvence1.cz/audio-video?porad=host-frekvence-1&clanek=katerina-brozova-dana-nekonecneho-jsem-mela-moc-rada-uz-na-skole-byl-zvlastni-mimozemstan,www.frekvence1.cz,False,False,56,1,True
https://www.frekvence1.cz/tag/cestovani,www.frekvence1.cz,False,False,28,4,True
https://www.frekvence1.cz/tag/baby,www.frekvence1.cz,False,False,14,2,True
https://www.frekvence1.cz/tag/dabing,www.frekvence1.cz,False,False,19,2,True
https://www.frekvence1.cz/tag/hrisny-tanec,www.frekvence1.cz,False,False,18,3,True
https://www.frekvence1.cz/tag/radio,www.frekvence1.cz,False,False,28,3,True
https://www.frekvence1.cz/tag/legrace,www.frekvence1.cz,False,False,24,8,True
https://www.frekvence1.cz/tag/koupani,www.frekvence1.cz,False,False,28,2,True
https://www.frekvence1.cz/tag/vino,www.frekvence1.cz,False,False,26,2,True
https://www.frekvence1.cz/audio-video?porad=frekvence-1-v-praci&clanek=technologie-by-se-nikdy-nemela-postavit-proti-lidem-rika-odbornik-martin-jedlicka,www.frekvence1.cz,False,False,56,1,True
https://www.frekvence1.cz/tag/leto,www.frekvence1.cz,False,False,28,3,True
https://www.frekvence1.cz/audio-video?porad=frekvence-1-v-praci&clanek=audio-moderator-frekvence-1-mira-to-dokazal-dojel-do-chorvatska-na-kole,www.frekvence1.cz,False,False,56,1,True
https://www.frekvence1.cz/tag/jidlo,www.frekvence1.cz,False,False,28,5,True
https://www.frekvence1.cz/tag/somelier,www.frekvence1.cz,False,False,13,2,True
https://www.frekvence1.cz/tag/marketa-mayerova,www.frekvence1.cz,False,False,14,2,True
https://www.frekvence1.cz/audio-video?porad=frekvence-1-v-praci&clanek=pred-dovolenou-si-jednoznacne-sjednejte-cestovni-pojisteni-radi-pravnik-marek-odrobina-na-frekvenci-1,www.frekvence1.cz,False,False,56,1,True
https://www.frekvence1.cz/tag/tomas-klus,www.frekvence1.cz,False,False,28,2,True
https://www.frekvence1.cz/tag/rodina,www.frekvence1.cz,False,False,28,5,True
https://www.frekvence1.cz/audio-video?porad=host-frekvence-1&clanek=lucie-a-jaroslav-nemeckovi-jak-jsme-prisli-na-jmena-ve-ctyrlistku-mela-jsem-kocku-fifinku,www.frekvence1.cz,False,False,56,1,True
https://www.frekvence1.cz/audio-video?porad=host-frekvence-1&clanek=kristyna-frejova-pust-je-skvela-vec-ale-nesmi-se-delat-kdyz-o-nem-clovek-nic-nevi,www.frekvence1.cz,False,False,56,1,True
https://www.frekvence1.cz/audio-video?porad=host-frekvence-1&clanek=jan-preucil-magie-slova-je-neuveritelna,www.frekvence1.cz,False,False,56,1,True
https://www.frekvence1.cz/tag/ctyrlistek,www.frekvence1.cz,False,False,13,2,True
https://www.frekvence1.cz/tag/hit,www.frekvence1.cz,False,False,28,4,True
https://www.frekvence1.cz/audio-video?porad=host-frekvence-1&clanek=petr-vacek-saturnin-je-moje-velka-radost,www.frekvence1.cz,False,False,56,1,True
https://www.frekvence1.cz/audio-video?porad=host-frekvence-1&clanek=petr-kotvald-holky-z-nasi-skolky-ovlivnily-vice-nez-jednu-generaci,www.frekvence1.cz,False,False,56,1,True
https://www.frekvence1.cz/audio-video?porad=frekvence-1-v-praci&clanek=rozhovor-dabovat-baby-byla-krasna-prace-vzpomina-martina-hudeckova-na-hrisny-tanec,www.frekvence1.cz,False,False,56,1,True
https://www.frekvence1.cz/tag/zdenek-pohlreich,www.frekvence1.cz,False,False,18,2,True
https://www.frekvence1.cz/tag/petr-kotvald,www.frekvence1.cz,False,False,13,2,True
https://www.frekvence1.cz/audio-video?porad=host-frekvence-1&clanek=eva-hruskova-abych-mohla-pohladit-prince-musela-jsem-si-predstavovat-ze-hladim-kocoura,www.frekvence1.cz,False,False,56,1,True
https://www.frekvence1.cz/tag/eva-hruskova,www.frekvence1.cz,False,False,14,2,True
https://www.frekvence1.cz/tag/host-frekvence-1,www.frekvence1.cz,False,False,28,2,True
https://www.frekvence1.cz/audio-video?porad=host-frekvence-1&clanek=nela-boudova-rychlodabing-u-pretty-woman-se-pousti-dodnes,www.frekvence1.cz,False,False,56,1,True
https://www.frekvence1.cz/radio/zaznamy-poradu/host-frekvence-1/bara-nesvadbova-v-zemi-potazene-suknem-se-neda-moc-dovolenkovat-utoky-na-sri-lance-byly-promyslene.shtml,www.frekvence1.cz,False,False,16,2,True
https://www.frekvence1.cz/radio/zaznamy-poradu/host-frekvence-1?nej,www.frekvence1.cz,False,False,17,1,True
https://www.frekvence1.cz/audio-video?porad=frekvence-1-v-praci&clanek=k-jakym-jidlum-se-hodi-bile-nebo-cervene-marketa-mayerova-zpovidala-odbornika-na-vino,www.frekvence1.cz,False,False,56,1,True
https://www.frekvence1.cz/tag/muslimsky-odev,www.frekvence1.cz,False,False,13,2,True
https://www.frekvence1.cz/tag/frekvence-1-v-praci,www.frekvence1.cz,False,False,13,2,True
https://www.frekvence1.cz/audio-video?porad=frekvence-1-v-praci&clanek=video-letni-vysilani-frekvence-1-v-plavkach-a-s-melounem-moderatori-si-srpen-s-vami-uzivaji,www.frekvence1.cz,False,False,56,1,True
https://www.frekvence1.cz/audio-video?porad=host-frekvence-1&clanek=ivana-andrlova-kdyz-nepouzivate-socialni-site-tak-jste-mrtvy-clovek,www.frekvence1.cz,False,False,56,1,True
https://www.frekvence1.cz/tag/olga-matuskova,www.frekvence1.cz,False,False,15,2,True
https://www.frekvence1.cz/tag/burky,www.frekvence1.cz,False,False,13,2,True
https://www.frekvence1.cz/audio-video?porad=host-frekvence-1&clanek=pavol-habera-hrat-v-americe-by-me-nezajimalo,www.frekvence1.cz,False,False,56,1,True
https://www.frekvence1.cz/tag/hurikan-irma,www.frekvence1.cz,False,False,13,2,True
https://www.frekvence1.cz/radio/zaznamy-poradu/frekvence-1-v-praci/video-zakaz-zahalovani-v-cesku-moderatori-frekvence-1-vysilali-v-tradicnich-muslimskych-odevech.shtml,www.frekvence1.cz,False,False,16,2,True
https://www.frekvence1.cz/tag/florida,www.frekvence1.cz,False,False,20,2,True
https://www.frekvence1.cz/tag/marek-ztraceny,www.frekvence1.cz,False,False,28,3,True
https://www.frekvence1.cz/tag/novy-klip,www.frekvence1.cz,False,False,13,2,True
https://www.frekvence1.cz/tag/leto-95,www.frekvence1.cz,False,False,13,2,True
https://www.frekvence1.cz/tag/zpevak,www.frekvence1.cz,False,False,28,2,True
https://www.frekvence1.cz/tag/fanynky,www.frekvence1.cz,False,False,13,2,True
https://www.frekvence1.cz/tag/frekvence-1-dela-radost,www.frekvence1.cz,False,False,13,2,True
https://www.frekvence1.cz/tag/koncert,www.frekvence1.cz,False,False,28,2,True
https://www.frekvence1.cz/audio-video?porad=host-frekvence-1&clanek=zdenek-pohlreich-jen-jidlo-porad-neustoji-pokud-chybi-zabava-lide-ho-vypnou,www.frekvence1.cz,False,False,56,1,True
https://www.frekvence1.cz/audio-video?porad=frekvence-1-v-praci&clanek=do-prace-se-ted-vrhat-nebudu-chci-byt-manzelce-oporou-rekl-exkluzivne-pro-frekvenci-1-tomas-klus,www.frekvence1.cz,False,False,56,1,True
https://www.frekvence1.cz/radio/zaznamy-poradu/frekvence-1-v-praci?nej,www.frekvence1.cz,False,False,17,1,True
https://www.frekvence1.cz/radio/zaznamy-poradu/pisnicky-na-prani/pruzkum-v-jakych-dvou-mesicich-v-roce-se-rozvadime-nejvic-23515.shtml,www.frekvence1.cz,False,False,17,2,True
https://www.frekvence1.cz/radio/zaznamy-poradu/pisnicky-na-prani/poradna-frekvence-1-uzivejte-si-sex-budete-mit-krasnou-plet-23302.shtml,www.frekvence1.cz,False,False,17,2,True
https://www.frekvence1.cz/radio/zaznamy-poradu/pisnicky-na-prani/nemate-se-komu-vymluvit-najmete-si-sveho-naslouchace-23279.shtml,www.frekvence1.cz,False,False,17,2,True
https://www.frekvence1.cz/radio/zaznamy-poradu/pisnicky-na-prani/hodime-se-k-sobe-milacku-napovi-vam-test-slin-23486.shtml,www.frekvence1.cz,False,False,17,2,True
https://www.frekvence1.cz/radio/zaznamy-poradu/pisnicky-na-prani/touzite-po-diteti-hudebni-vibrace-podle-vedcu-zvysuji-sanci-na-umele-oplodneni-24124.shtml,www.frekvence1.cz,False,False,16,2,True
https://www.frekvence1.cz/radio/zaznamy-poradu/pisnicky-na-prani/neni-to-uz-moc-divka-dala-priteli-10-pravidel-ktera-nesmi-porusit-na-vyletu-s-kamarady-23357.shtml,www.frekvence1.cz,False,False,16,2,True
https://www.frekvence1.cz/radio/zaznamy-poradu/pisnicky-na-prani/romantika-pred-60-lety-se-poznali-v-autobuse-k-vyroci-ji-ten-samy-autobus-koupil-23884.shtml,www.frekvence1.cz,False,False,18,2,True
https://www.frekvence1.cz/audio-video?porad=frekvence-1-v-praci&clanek=rozhovor-na-floride-sviti-slunce-a-je-krasne-vse-je-za-nami-rekla-olga-matuskova-exkluzivne-pro-frekvenci-1,www.frekvence1.cz,False,False,56,1,True
https://www.frekvence1.cz/radio/zaznamy-poradu/pisnicky-na-prani/idealni-partner-6-vlastnosti-diky-kterym-s-nim-vydrzite-cely-zivot-24384.shtml,www.frekvence1.cz,False,False,17,2,True
https://www.frekvence1.cz/clanky/zpravy/svatek-nezadanych-v-cinskem-stylu-rekordni-trzby-prodejcu-a-tuny-odpadku-24772.shtml,www.frekvence1.cz,False,False,17,2,True
https://www.frekvence1.cz/radio/zaznamy-poradu/pisnicky-na-prani/oblibeny-alkohol-o-zene-prozradi-co-od-ni-muzi-mohou-ocekavat-ktery-je-ten-vas-25111.shtml,www.frekvence1.cz,False,False,19,2,True
https://www.frekvence1.cz/clanky/celebrity-osobnosti/nejvetsi-fesaci-ze-serialu-sex-ve-meste-po-letech-jak-se-zmenili-a-co-delaji-galerie-24800.shtml,www.frekvence1.cz,False,False,22,2,True
https://www.frekvence1.cz/radio/zaznamy-poradu/pisnicky-na-prani?nej,www.frekvence1.cz,False,False,17,1,True
https://www.frekvence1.cz/radio/zaznamy-poradu/pisnicky-na-prani/tohle-si-zenich-odskace-jeho-tajna-milenka-dorazila-na-obrad-ve-svatebnich-satech-video-24865.shtml,www.frekvence1.cz,False,False,16,2,True
https://www.frekvence1.cz/audio-video?porad=frekvence-1-v-praci&clanek=novy-klip-marka-ztraceneho-na-frekvenci-1-poslechnete-si-novinku-leto-95,www.frekvence1.cz,False,False,56,1,True
https://www.frekvence1.cz/radio/zaznamy-poradu/pisnicky-na-prani/zenich-a-nevesta-se-uvidi-poprve-az-pred-oltarem-v-bizarni-reality-show-video-24949.shtml,www.frekvence1.cz,False,False,17,2,True
https://www.frekvence1.cz/audio-video?porad=frekvence-1-v-praci&clanek=video-frekvence-1-dela-radost-marek-ztraceny-osobne-predal-fanynkam-listky-na-svuj-koncert,www.frekvence1.cz,False,False,56,1,True
https://www.frekvence1.cz/audio-video?porad=vikendove-rano-frekvence-1&clanek=horoskopy-panny-u-dele-trvajicich-vztahu-se-nebojte-trochu-experimentovat,www.frekvence1.cz,False,False,56,1,True
https://www.frekvence1.cz/audio-video?porad=vikendove-rano-frekvence-1&clanek=horoskopy-vodnari-dnes-muzete-plytvat-sarmem-a-duvtipem,www.frekvence1.cz,False,False,56,1,True
https://www.frekvence1.cz/audio-video?porad=vikendove-rano-frekvence-1&clanek=horoskopy-panny-je-cas-venovat-se-vice-sobe-a-svym-potrebam,www.frekvence1.cz,False,False,56,1,True
https://www.frekvence1.cz/audio-video?porad=vikendove-rano-frekvence-1&clanek=horoskopy-blizenci-budete-ozdobou-kazde-spolecnosti,www.frekvence1.cz,False,False,56,1,True
https://www.frekvence1.cz/audio-video?porad=vikendove-rano-frekvence-1&clanek=horoskopy-panny-dari-se-na-co-sahnete,www.frekvence1.cz,False,False,56,1,True
https://www.frekvence1.cz/audio-video?porad=vikendove-rano-frekvence-1&clanek=horoskopy-raci-dnes-budete-daleko-citlivejsi-a-vnimavejsi,www.frekvence1.cz,False,False,56,1,True
https://www.frekvence1.cz/audio-video?porad=vikendove-rano-frekvence-1&clanek=horoskopy-lvi-proudi-k-vam-spousta-energie,www.frekvence1.cz,False,False,56,1,True
https://www.frekvence1.cz/audio-video?porad=vikendove-rano-frekvence-1&clanek=horoskopy-vodnari-dnes-se-muze-casteji-projevit-stres-a-nervozita,www.frekvence1.cz,False,False,56,1,True
https://www.frekvence1.cz/audio-video?porad=vikendove-rano-frekvence-1&clanek=horoskopy-vahy-lze-ocekavat-prival-milostne-vlny,www.frekvence1.cz,False,False,56,1,True
https://www.frekvence1.cz/audio-video?porad=vikendove-rano-frekvence-1&clanek=horoskopy-berani-ocitnete-se-v-centru-deni,www.frekvence1.cz,False,False,56,1,True
https://www.frekvence1.cz/radio/zaznamy-poradu/vikendove-rano-frekvence-1?nej,www.frekvence1.cz,False,False,17,1,True
https://www.frekvence1.cz/tag/milos-zeman,www.frekvence1.cz,False,False,28,2,True
https://www.frekvence1.cz/tag/bob-a-bobak,www.frekvence1.cz,False,False,28,2,True
https://www.frekvence1.cz/archiv-poradu/frekvence-1-vola-na-hrad,www.frekvence1.cz,False,False,0,1,True
https://www.frekvence1.cz/audio-video?porad=vikendove-rano-frekvence-1&clanek=horoskopy-raci-zaplavi-vas-ohnostroj-citu,www.frekvence1.cz,False,False,56,1,True
https://www.frekvence1.cz/audio-video?porad=odpoledne-frekvence-1&clanek=bob-bobak-volaji-na-hrad-zeman-ma-o-carodejnicich-svatek-zamilovanych,www.frekvence1.cz,False,False,53,1,True
https://www.frekvence1.cz/audio-video?porad=vikendove-rano-frekvence-1&clanek=horoskopy-ryby-uz-konecne-pretrhnete-pouta-z-minulosti,www.frekvence1.cz,False,False,56,1,True
https://www.frekvence1.cz/audio-video?porad=vikendove-rano-frekvence-1&clanek=horoskopy-vahy-kladem-dneska-bude-vas-citovy-zivot,www.frekvence1.cz,False,False,56,1,True
https://www.frekvence1.cz/radio/zaznamy-poradu/archiv,www.frekvence1.cz,False,False,16,1,True
https://www.frekvence1.cz/audio-video?porad=vikendove-rano-frekvence-1&clanek=horoskopy-blizenci-pred-vami-je-den-kdy-budete-doslova-zmitani-emocemi,www.frekvence1.cz,False,False,56,1,True
https://www.frekvence1.cz/audio-video?porad=vikendove-rano-frekvence-1&clanek=horoskopy-lvi-paleni-carodejnic-a-silne-emoce-zasahnou-i-vas,www.frekvence1.cz,False,False,56,1,True
https://www.frekvence1.cz/radio/zaznamy-poradu/odpoledne-frekvence-1?nej,www.frekvence1.cz,False,False,3,1,True
https://www.frekvence1.cz/audio-video?porad=vikendove-rano-frekvence-1&clanek=horoskopy-vahy-odpoledne-bude-vyzadovat-vetsi-sebeovladani-zejmena-na-nakupech,www.frekvence1.cz,False,False,56,1,True
https://www.frekvence1.cz/audio-video?porad=odpoledne-frekvence-1&clanek=bob-bobak-volaji-na-hrad-zeman-by-vodakum-povolil-alkohol,www.frekvence1.cz,False,False,53,1,True
https://www.frekvence1.cz/audio-video?porad=damsky-klub&clanek=psycholozka-bouckova-o-30ti-letem-manzelstvi-na-f1-11811,www.frekvence1.cz,False,False,56,1,True
https://www.frekvence1.cz/audio-video?porad=damsky-klub&clanek=odbornice-o-zivote-po-50tce-11813,www.frekvence1.cz,False,False,56,1,True
https://www.frekvence1.cz/audio-video?porad=damsky-klub&clanek=jak-spravne-sedet-od-1tridy-s-fyzioterapeutkou-skalskou-11812,www.frekvence1.cz,False,False,56,1,True
https://www.frekvence1.cz/audio-video?porad=damsky-klub&clanek=damsky-klub-se-pta-teplou-nebo-studenou-veceri-15426,www.frekvence1.cz,False,False,57,1,True
https://www.frekvence1.cz/audio-video?porad=damsky-klub&clanek=damsky-klub-se-pta-jak-se-zije-diabetikum-v-cechach-15435,www.frekvence1.cz,False,False,57,1,True
https://www.frekvence1.cz/horoskopy?z=stir,www.frekvence1.cz,False,False,0,1,True
https://www.frekvence1.cz/audio-video?porad=damsky-klub&clanek=prvni-finalista-o-viteznou-famfaru-v-damskem-klubu-11814,www.frekvence1.cz,False,False,56,1,True
https://www.frekvence1.cz/horoskopy?z=vahy,www.frekvence1.cz,False,False,0,1,True
https://www.frekvence1.cz/radio/zaznamy-poradu/damsky-klub?nej,www.frekvence1.cz,False,False,17,1,True
https://www.frekvence1.cz/audio-video?porad=damsky-klub&clanek=damsky-klub-patra-drzite-dietu-pred-vanoci-nebo-az-po-nich-15596,www.frekvence1.cz,False,False,57,1,True
https://www.frekvence1.cz/horoskopy?z=panna,www.frekvence1.cz,False,False,0,1,True
https://www.frekvence1.cz/horoskopy?z=blizenci,www.frekvence1.cz,False,False,0,1,True
